,0,1,file_path,target
4128,NR,20,../data/train/NR/-2.312999963760376__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev532;1.png,8
4129,NR,20,../data/train/NR/0.44690001010894775__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev748;1.png,8
4130,NR,6,../data/train/NR/2.3863000869750977__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev221;1.png,11
4131,NR,1,../data/train/NR/-2.849400043487549__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev825;1.png,6
4132,NR,6,../data/train/NR/-1.6523000001907349__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev626;1.png,11
4133,NR,20,../data/train/NR/0.9573000073432922__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev484;1.png,8
4134,NR,1,../data/train/NR/2.2994000911712646__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev152;1.png,6
4135,NR,6,../data/train/NR/-0.04820000007748604__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev341;1.png,11
4136,NR,6,../data/train/NR/-0.9732000231742859__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev660;1.png,11
4137,NR,1,../data/train/NR/-2.310499906539917__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev991;1.png,6
4138,NR,20,../data/train/NR/2.0497000217437744__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev261;1.png,8
4139,NR,6,../data/train/NR/0.6791999936103821__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev280;1.png,11
4140,NR,20,../data/train/NR/-1.4431999921798706__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev728;1.png,8
4141,NR,6,../data/train/NR/-1.9199999570846558__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev485;1.png,11
4142,NR,1,../data/train/NR/0.020899999886751175__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev514;1.png,6
4143,NR,6,../data/train/NR/1.6216000318527222__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev755;1.png,11
4144,NR,1,../data/train/NR/-1.4687999486923218__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev289;1.png,6
4145,NR,1,../data/train/NR/-1.9984999895095825__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev540;1.png,6
4146,NR,1,../data/train/NR/-0.25679999589920044__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev705;1.png,6
4147,NR,6,../data/train/NR/-2.8169000148773193__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev551;1.png,11
4148,NR,1,../data/train/NR/1.4665000438690186__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev744;1.png,6
4149,NR,20,../data/train/NR/1.212399959564209__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev520;1.png,8
4150,NR,6,../data/train/NR/-1.7948999404907227__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev881;1.png,11
4151,NR,1,../data/train/NR/-1.4012999534606934__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev216;1.png,6
4152,NR,20,../data/train/NR/-0.6938999891281128__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev494;1.png,8
4153,NR,6,../data/train/NR/-2.9219000339508057__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev281;1.png,11
4154,NR,1,../data/train/NR/-0.46399998664855957__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev434;1.png,6
4155,NR,1,../data/train/NR/-1.5371999740600586__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev592;1.png,6
4156,NR,6,../data/train/NR/0.9243999719619751__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev201;1.png,11
4157,NR,6,../data/train/NR/2.165299892425537__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev983;1.png,11
4158,NR,1,../data/train/NR/1.6854000091552734__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev797;1.png,6
4159,NR,6,../data/train/NR/1.0836999416351318__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev880;1.png,11
4160,NR,1,../data/train/NR/-3.0144999027252197__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev564;1.png,6
4161,NR,1,../data/train/NR/2.6912999153137207__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev161;1.png,6
4162,NR,6,../data/train/NR/-2.0683999061584473__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev873;1.png,11
4163,NR,6,../data/train/NR/-2.1224000453948975__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev129;1.png,11
4164,NR,1,../data/train/NR/0.19589999318122864__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev930;1.png,6
4165,NR,1,../data/train/NR/-3.0947999954223633__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev822;1.png,6
4166,NR,6,../data/train/NR/0.36329999566078186__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev272;1.png,11
4167,NR,1,../data/train/NR/-1.0449999570846558__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev589;1.png,6
4168,NR,6,../data/train/NR/-2.269200086593628__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev518;1.png,11
4169,NR,20,../data/train/NR/1.218400001525879__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev742;1.png,8
4170,NR,1,../data/train/NR/2.964400053024292__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev435;1.png,6
4171,NR,6,../data/train/NR/2.4407999515533447__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev368;1.png,11
4172,NR,1,../data/train/NR/2.4579999446868896__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev257;1.png,6
4173,NR,6,../data/train/NR/1.3142000436782837__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev321;1.png,11
4174,NR,6,../data/train/NR/0.9308000206947327__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev485;1.png,11
4175,NR,20,../data/train/NR/1.8880000114440918__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev324;1.png,8
4176,NR,20,../data/train/NR/-2.9286999702453613__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev511;1.png,8
4177,NR,20,../data/train/NR/0.8511999845504761__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev919;1.png,8
4178,NR,6,../data/train/NR/-0.427700012922287__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev415;1.png,11
4179,NR,1,../data/train/NR/0.6547999978065491__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev824;1.png,6
4180,NR,6,../data/train/NR/-1.6073999404907227__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev441;1.png,11
4181,NR,20,../data/train/NR/2.4189000129699707__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev364;1.png,8
4182,NR,6,../data/train/NR/-1.6619999408721924__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev422;1.png,11
4183,NR,6,../data/train/NR/2.4911000728607178__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev299;1.png,11
4184,NR,1,../data/train/NR/0.0406000018119812__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev481;1.png,6
4185,NR,1,../data/train/NR/1.3391000032424927__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev601;1.png,6
4186,NR,20,../data/train/NR/-0.5827000141143799__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev421;1.png,8
4187,NR,6,../data/train/NR/1.3859000205993652__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev162;1.png,11
4188,NR,20,../data/train/NR/0.5561000108718872__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev777;1.png,8
4189,NR,20,../data/train/NR/-1.3106000423431396__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev399;1.png,8
4190,NR,6,../data/train/NR/-0.1379999965429306__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev141;1.png,11
4191,NR,20,../data/train/NR/0.14640000462532043__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev509;1.png,8
4192,NR,20,../data/train/NR/-0.9196000099182129__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev924;1.png,8
4193,NR,6,../data/train/NR/2.7488999366760254__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev541;1.png,11
4194,NR,1,../data/train/NR/-1.0607000589370728__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev501;1.png,6
4195,NR,1,../data/train/NR/-2.400899887084961__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev101;1.png,6
4196,NR,20,../data/train/NR/1.9257999658584595__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev583;1.png,8
4197,NR,6,../data/train/NR/2.872299909591675__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev236;1.png,11
4198,NR,20,../data/train/NR/-1.8553999662399292__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev976;1.png,8
4199,NR,20,../data/train/NR/-0.11490000039339066__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev946;1.png,8
4200,NR,20,../data/train/NR/0.3750999867916107__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev832;1.png,8
4201,NR,6,../data/train/NR/2.0703999996185303__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev396;1.png,11
4202,NR,20,../data/train/NR/2.7058000564575195__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev304;1.png,8
4203,NR,6,../data/train/NR/-0.4564000070095062__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev367;1.png,11
4204,NR,1,../data/train/NR/2.8803000450134277__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev479;1.png,6
4205,NR,6,../data/train/NR/-0.3569999933242798__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev927;1.png,11
4206,NR,20,../data/train/NR/0.6083999872207642__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev458;1.png,8
4207,NR,1,../data/train/NR/1.0550999641418457__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev769;1.png,6
4208,NR,6,../data/train/NR/1.7781000137329102__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev986;1.png,11
4209,NR,6,../data/train/NR/0.17880000174045563__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev634;1.png,11
4210,NR,20,../data/train/NR/-2.6510000228881836__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev458;1.png,8
4211,NR,1,../data/train/NR/1.763700008392334__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev445;1.png,6
4212,NR,6,../data/train/NR/-1.1396000385284424__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev134;1.png,11
4213,NR,20,../data/train/NR/0.18629999458789825__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev639;1.png,8
4214,NR,6,../data/train/NR/-0.16979999840259552__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev817;1.png,11
4215,NR,1,../data/train/NR/0.7003999948501587__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev762;1.png,6
4216,NR,1,../data/train/NR/0.2085999995470047__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev931;1.png,6
4217,NR,1,../data/train/NR/-0.7548999786376953__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev737;1.png,6
4218,NR,20,../data/train/NR/-1.2949999570846558__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev765;1.png,8
4219,NR,6,../data/train/NR/0.4171000123023987__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev395;1.png,11
4220,NR,6,../data/train/NR/-3.0659000873565674__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev896;1.png,11
4221,NR,20,../data/train/NR/1.8909000158309937__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev848;1.png,8
4222,NR,6,../data/train/NR/0.043299999088048935__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev946;1.png,11
4223,NR,6,../data/train/NR/2.8768999576568604__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev729;1.png,11
4224,NR,1,../data/train/NR/2.483299970626831__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev954;1.png,6
4225,NR,1,../data/train/NR/1.0382000207901__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev910;1.png,6
4226,NR,1,../data/train/NR/-0.19990000128746033__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev288;1.png,6
4227,NR,20,../data/train/NR/-1.7517999410629272__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev735;1.png,8
4228,NR,20,../data/train/NR/0.807699978351593__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev212;1.png,8
4229,NR,1,../data/train/NR/-1.770900011062622__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev384;1.png,6
4230,NR,6,../data/train/NR/-0.3089999854564667__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev300;1.png,11
4231,NR,1,../data/train/NR/-1.710800051689148__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev327;1.png,6
4232,NR,20,../data/train/NR/-2.1261000633239746__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev899;1.png,8
4233,NR,20,../data/train/NR/1.978600025177002__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev830;1.png,8
4234,NR,6,../data/train/NR/1.632599949836731__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev614;1.png,11
4235,NR,1,../data/train/NR/-2.6953001022338867__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev487;1.png,6
4236,NR,6,../data/train/NR/2.5940001010894775__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev655;1.png,11
4237,NR,1,../data/train/NR/-2.3434998989105225__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev668;1.png,6
4238,NR,20,../data/train/NR/-0.5536999702453613__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev190;1.png,8
4239,NR,6,../data/train/NR/2.995300054550171__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev142;1.png,11
4240,NR,6,../data/train/NR/-3.0543999671936035__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev632;1.png,11
4241,NR,6,../data/train/NR/-1.1231000423431396__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev264;1.png,11
4242,NR,6,../data/train/NR/-0.9358999729156494__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev346;1.png,11
4243,NR,6,../data/train/NR/2.8522000312805176__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev296;1.png,11
4244,NR,6,../data/train/NR/0.33799999952316284__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev616;1.png,11
4245,NR,6,../data/train/NR/-1.815500020980835__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev657;1.png,11
4246,NR,6,../data/train/NR/1.26419997215271__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev143;1.png,11
4247,NR,20,../data/train/NR/1.9710999727249146__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev243;1.png,8
4248,NR,6,../data/train/NR/1.242400050163269__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev468;1.png,11
4249,NR,1,../data/train/NR/-0.45329999923706055__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev426;1.png,6
4250,NR,6,../data/train/NR/1.683899998664856__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev574;1.png,11
4251,NR,20,../data/train/NR/2.5381999015808105__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev745;1.png,8
4252,NR,1,../data/train/NR/1.8792999982833862__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev935;1.png,6
4253,NR,20,../data/train/NR/-0.8022000193595886__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev794;1.png,8
4254,NR,6,../data/train/NR/-1.1440000534057617__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev375;1.png,11
4255,NR,1,../data/train/NR/1.0026999711990356__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev616;1.png,6
4256,NR,1,../data/train/NR/0.2782999873161316__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev107;1.png,6
4257,NR,6,../data/train/NR/1.3108999729156494__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev224;1.png,11
4258,NR,6,../data/train/NR/-0.10140000283718109__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev266;1.png,11
4259,NR,6,../data/train/NR/1.4278000593185425__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev111;1.png,11
4260,NR,1,../data/train/NR/1.726099967956543__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev890;1.png,6
4261,NR,20,../data/train/NR/-0.6779000163078308__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev696;1.png,8
4262,NR,6,../data/train/NR/-1.8967000246047974__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev404;1.png,11
4263,NR,6,../data/train/NR/1.8107000589370728__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev393;1.png,11
4264,NR,1,../data/train/NR/2.862499952316284__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev723;1.png,6
4265,NR,20,../data/train/NR/2.024399995803833__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev433;1.png,8
4266,NR,1,../data/train/NR/2.424999952316284__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev558;1.png,6
4267,NR,20,../data/train/NR/1.6872999668121338__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev910;1.png,8
4268,NR,20,../data/train/NR/-0.9811999797821045__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev343;1.png,8
4269,NR,20,../data/train/NR/-2.149399995803833__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev812;1.png,8
4270,NR,20,../data/train/NR/-1.2437000274658203__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev534;1.png,8
4271,NR,20,../data/train/NR/0.957099974155426__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev144;1.png,8
4272,NR,1,../data/train/NR/0.23070000112056732__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev917;1.png,6
4273,NR,1,../data/train/NR/-1.809399962425232__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev840;1.png,6
4274,NR,6,../data/train/NR/0.2833999991416931__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev786;1.png,11
4275,NR,1,../data/train/NR/-2.37719988822937__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev564;1.png,6
4276,NR,1,../data/train/NR/2.351900100708008__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev131;1.png,6
4277,NR,20,../data/train/NR/0.2214999943971634__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev930;1.png,8
4278,NR,1,../data/train/NR/2.321899890899658__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev663;1.png,6
4279,NR,20,../data/train/NR/-1.604599952697754__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run3_ev123;1.png,8
4280,NR,1,../data/train/NR/-2.697200059890747__CYGNO_60_40_He_NR_1_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev130;1.png,6
4281,NR,6,../data/train/NR/3.0028998851776123__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev726;1.png,11
4282,NR,20,../data/train/NR/2.388000011444092__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev944;1.png,8
4283,NR,20,../data/train/NR/0.3174999952316284__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev154;1.png,8
4284,NR,20,../data/train/NR/-0.3337000012397766__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run4_ev890;1.png,8
4285,NR,20,../data/train/NR/0.9071000218391418__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run2_ev757;1.png,8
4286,NR,20,../data/train/NR/1.4210000038146973__CYGNO_60_40_He_NR_20_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run5_ev626;1.png,8
4287,NR,6,../data/train/NR/-1.9151999950408936__CYGNO_60_40_He_NR_6_keV_930V_30cm_SRIM_IDAO_iso_crop_hist_pic_run1_ev707;1.png,11
